# Last Sanctuary 스트링 테이블 — Tools/gen_string_table.py 가 생성한다. 직접 고치지 말 것.
# 원본: 데이터 테이블/스트링 키 테이블.xlsx
string_key	kr	en	es	fr	de	ja	ru	pt	pl
relic_name_720009	얼금뱅이 뿔	Pockmarked Horn	Cuerno Picado	Corne Grêlée	Pockennarbiges Horn	あばたの角	Рябой Рог	Chifre Picado	Dziobaty Róg
relic_name_720010	영원한 숙적의 눈	Eye of the Eternal Rival	Ojo del Eterno Rival	Œil de l'Éternel Rival	Auge des Ewigen Widersachers	永遠の宿敵の眼	Глаз Вечного Соперника	Olho do Eterno Rival	Oko Odwiecznego Rywala
relic_name_720011	태초의 골수	Marrow of the First Age	Médula del Origen	Moelle des Origines	Mark der Urzeit	太初の骨髄	Костный Мозг Первых Времён	Medula da Origem	Szpik Prapoczątku
relic_name_720012	흉선의 씨앗	Seed of the Thymus	Semilla del Timo	Graine du Thymus	Same der Thymusdrüse	胸腺の種	Семя Тимуса	Semente do Timo	Nasienie Grasicy
relic_name_720013	심장에 박힌 가시	Thorn Lodged in the Heart	Espina Clavada en el Corazón	Épine Fichée dans le Cœur	Dorn im Herzen	心臓に刺さった棘	Шип, Засевший в Сердце	Espinho Cravado no Coração	Cierń Tkwiący w Sercu
relic_name_720014	마르지 않는 샘	The Spring That Never Dries	La Fuente que Nunca se Seca	La Source qui ne Tarit Jamais	Die Quelle, die Nie Versiegt	涸れない泉	Источник, Что Не Иссякает	A Fonte que Nunca Seca	Źródło, Które Nie Wysycha
relic_name_720015	최후의 발버둥	The Final Struggle	El Último Forcejeo	Le Dernier Sursaut	Das Letzte Aufbäumen	最後の悪あがき	Последний Рывок	O Último Estrebuchar	Ostatnie Szamotanie
relic_name_720016	세 겹의 방벽	The Threefold Rampart	La Muralla Triple	Le Rempart Triple	Der Dreifache Wall	三重の防壁	Тройной Вал	A Muralha Tripla	Potrójny Wał
relic_name_720017	값이 붙지 않은 은혜	Grace Beyond Price	Gracia Sin Precio	Grâce Sans Prix	Gnade Ohne Preis	値の付かない恩恵	Милость Без Цены	Graça Sem Preço	Łaska Bez Ceny
relic_name_720018	스스로 메운 살	Self-Mended Flesh	Carne Remendada por Sí Misma	Chair Recousue d'Elle-même	Selbstgeheiltes Fleisch	自ら埋めた肉	Плоть, Заросшая Сама	Carne Remendada por Si	Ciało Zrośnięte Samo
relic_name_720019	돌아갈 곳의 기억	Memory of the Way Home	Memoria del Lugar al que Volver	Mémoire du Lieu où Revenir	Erinnerung an den Ort der Heimkehr	帰る場所の記憶	Память о Месте, Куда Возвращаться	Memória do Lugar para Onde Voltar	Pamięć Miejsca Powrotu
skill_name_2003	꼬리치기	Tail Strike	Coletazo	Coup de Queue	Schwanzschlag	尾撃ち	Удар Хвостом	Rabanada	Uderzenie Ogonem
skill_name_2004	거대한 위협	Huge Threat	Amenaza Colosal	Menace Colossale	Gewaltige Bedrohung	巨大な脅威	Огромная Угроза	Ameaça Colossal	Ogromne Zagrożenie
skill_name_2005	소름 끼치는 흉터	Creepy Scar	Cicatriz Escalofriante	Cicatrice Effroyable	Schaurige Narbe	身の毛もよだつ傷跡	Жуткий Шрам	Cicatriz Arrepiante	Przerażająca Blizna
skill_name_2006	치명적인 맹독	Deadly Venom	Veneno Mortal	Venin Mortel	Tödliches Gift	致命的な猛毒	Смертельный Яд	Veneno Mortal	Śmiertelny Jad
skill_name_2007	화염 방출	Flame Emission	Emisión de Llamas	Émission de Flammes	Flammenausstoß	火炎放出	Выброс Пламени	Emissão de Chamas	Wyrzut Płomieni
skill_name_2008	급속 재생	Rapid Playback	Regeneración Rápida	Régénération Rapide	Schnelle Regeneration	急速再生	Быстрая Регенерация	Regeneração Rápida	Szybka Regeneracja
skill_name_2009	공포	Dread	Pavor	Effroi	Grauen	恐怖	Ужас	Pavor	Groza
relic_desc_700017	원거리 공격력이 1, 명중률이 1 증가합니다.	Ranged Attack increases by 1 and Accuracy increases by 1.	Aumenta el ataque a distancia en 1 y la precisión en 1.	Augmente l'attaque à distance de 1 et la précision de 1.	Erhöht den Fernkampfangriff um 1 und die Genauigkeit um 1.	遠距離攻撃力が 1、命中率が 1 増加します。	Повышает силу дальней атаки на 1 и точность на 1.	Aumenta o ataque à distância em 1 e a precisão em 1.	Zwiększa atak dystansowy o 1 i celność o 1.
relic_desc_700018	근거리 공격력이 1, 공격 속도가 1 증가합니다.	Melee Attack increases by 1 and Attack Speed increases by 1.	Aumenta el ataque cuerpo a cuerpo en 1 y la velocidad de ataque en 1.	Augmente l'attaque de mêlée de 1 et la vitesse d'attaque de 1.	Erhöht den Nahkampfangriff um 1 und das Angriffstempo um 1.	近接攻撃力が 1、攻撃速度が 1 増加します。	Повышает силу ближней атаки на 1 и скорость атаки на 1.	Aumenta o ataque corpo a corpo em 1 e a velocidade de ataque em 1.	Zwiększa atak wręcz o 1 i szybkość ataku o 1.
relic_desc_700019	체력이 2 증가합니다.	Max HP increases by 2.	Aumenta la salud en 2.	Augmente la santé de 2.	Erhöht das Leben um 2.	体力が 2 増加します。	Повышает здоровье на 2.	Aumenta a vida em 2.	Zwiększa zdrowie o 2.
relic_desc_700020	이동 속도가 1, 저항력이 3 증가합니다.	Movement Speed increases by 1 and Resistance increases by 3.	Aumenta la velocidad de movimiento en 1 y la resistencia en 3.	Augmente la vitesse de déplacement de 1 et la résistance de 3.	Erhöht das Bewegungstempo um 1 und den Widerstand um 3.	移動速度が 1、抵抗力が 3 増加します。	Повышает скорость передвижения на 1 и сопротивление на 3.	Aumenta a velocidade de movimento em 1 e a resistência em 3.	Zwiększa szybkość ruchu o 1 i odporność o 3.
relic_desc_700021	크리티컬 확률이 2, 근거리 공격력이 1 증가합니다.	Critical Chance increases by 2% and Melee Attack increases by 1.	Aumenta la probabilidad crítica en 2 y el ataque cuerpo a cuerpo en 1.	Augmente la chance critique de 2 et l'attaque de mêlée de 1.	Erhöht die kritische Chance um 2 und den Nahkampfangriff um 1.	クリティカル率が 2、近接攻撃力が 1 増加します。	Повышает шанс крит. удара на 2 и силу ближней атаки на 1.	Aumenta a chance crítica em 2 e o ataque corpo a corpo em 1.	Zwiększa szansę na cios krytyczny o 2 i atak wręcz o 1.
relic_desc_700022	체력 재생이 2 증가합니다.	HP Regeneration increases by 2.	Aumenta la regeneración de salud en 2.	Augmente la régénération de santé de 2.	Erhöht die Lebensregeneration um 2.	体力回復が 2 増加します。	Повышает регенерацию здоровья на 2.	Aumenta a regeneração de vida em 2.	Zwiększa regenerację zdrowia o 2.
relic_desc_700023	시야가 15% 넓어집니다.	Vision Range increases by 15%.	El campo de visión se amplía un 15%.	Le champ de vision s'élargit de 15%.	Das Sichtfeld erweitert sich um 15%.	視野が 15% 広くなります。	Обзор расширяется на 15%.	O campo de visão alarga 15%.	Pole widzenia poszerza się o 15%.
relic_desc_700024	적을 처치할 때마다 최대 체력의 2% 를 회복합니다.	Whenever you kill an enemy, recover 2% of your Max HP.	Recuperas el 2% de la salud máxima cada vez que abates a un enemigo.	Vous récupérez 2% de la santé maximale chaque fois que vous abattez un ennemi.	Du stellst 2% des maximalen Lebens wieder her, sooft du einen Feind erlegst.	敵を倒すたびに最大体力の 2% を回復します。	Вы восстанавливаете 2% максимального здоровья каждый раз, когда убиваете врага.	Recuperas 2% da vida máxima sempre que abates um inimigo.	Odzyskujesz 2% maksymalnego zdrowia za każde pokonanie wroga.
relic_desc_710014	적을 처치할 때 50% 확률로 에너지를 8 얻습니다.	When killing an enemy, you have a 50% chance to gain 8 Energy.	Al abatir a un enemigo, tienes un 50% de probabilidad de obtener 8 de energía.	En abattant un ennemi, vous avez 50% de chances de gagner 8 d'énergie.	Beim Erlegen eines Feindes erhältst du mit 50% Chance 8 Energie.	敵を倒すとき、50% の確率でエネルギーを 8 得ます。	При убийстве врага вы с шансом 50% получаете 8 энергии.	Ao abater um inimigo, tens 50% de probabilidade de obter 8 de energia.	Przy pokonaniu wroga z szansą 50% zyskujesz 8 energii.
relic_desc_710015	받은 근접 피해의 8% 를 되돌리고, 방어력이 3 증가합니다.	Reflect 8% of Melee Damage taken and increase Defense by 3.	Devuelve el 8% del daño cuerpo a cuerpo recibido y aumenta la defensa en 3.	Renvoie 8% des dégâts de mêlée subis et augmente la défense de 3.	Wirft 8% des erlittenen Nahkampfschadens zurück und erhöht die Verteidigung um 3.	受けた近接ダメージの 8% を返し、防御力が 3 増加します。	Возвращает 8% полученного урона ближнего боя и повышает защиту на 3.	Devolve 8% do dano corpo a corpo recebido e aumenta a defesa em 3.	Odbija 8% otrzymanych obrażeń wręcz i zwiększa obronę o 3.
relic_desc_710016	체력이 40% 이하일 때, 입힌 피해의 15% 만큼 회복합니다.	When HP is 40% or lower, recover 15% of the damage dealt.	Cuando la salud está al 40% o por debajo, recuperas el 15% del daño infligido.	Lorsque la santé est à 40% ou moins, vous récupérez 15% des dégâts infligés.	Liegt das Leben bei 40% oder darunter, stellst du 15% des verursachten Schadens wieder her.	体力が 40% 以下のとき、与えたダメージの 15% 分を回復します。	Когда здоровье на уровне 40% или ниже, вы восстанавливаете 15% нанесённого урона.	Quando a vida está a 40% ou abaixo, recuperas 15% do dano causado.	Gdy zdrowie wynosi 40% lub mniej, odzyskujesz 15% zadanych obrażeń.
relic_desc_710017	공격 속도가 3, 이동 속도가 2 증가합니다.	Attack Speed increases by 3 and Movement Speed increases by 2.	Aumenta la velocidad de ataque en 3 y la velocidad de movimiento en 2.	Augmente la vitesse d'attaque de 3 et la vitesse de déplacement de 2.	Erhöht das Angriffstempo um 3 und das Bewegungstempo um 2.	攻撃速度が 3、移動速度が 2 増加します。	Повышает скорость атаки на 3 и скорость передвижения на 2.	Aumenta a velocidade de ataque em 3 e a velocidade de movimento em 2.	Zwiększa szybkość ataku o 3 i szybkość ruchu o 2.
relic_desc_710018	저항력이 12 증가합니다.	Resistance increases by 12.	Aumenta la resistencia en 12.	Augmente la résistance de 12.	Erhöht den Widerstand um 12.	抵抗力が 12 増加します。	Повышает сопротивление на 12.	Aumenta a resistência em 12.	Zwiększa odporność o 12.
relic_desc_710019	적을 처치할 때마다 근거리 공격력이 1씩 오릅니다(최대 8회).	Melee Attack increases by 1 each time you kill an enemy, up to 8 times.	El ataque cuerpo a cuerpo sube 1 cada vez que abates a un enemigo (hasta 8 veces).	L'attaque de mêlée augmente de 1 chaque fois que vous abattez un ennemi (jusqu'à 8 fois).	Der Nahkampfangriff steigt um 1, sooft du einen Feind erlegst (bis zu 8-mal).	敵を倒すたびに近接攻撃力が 1 ずつ上がります（最大 8 回）。	Сила ближней атаки растёт на 1 каждый раз, когда вы убиваете врага (до 8 раз).	O ataque corpo a corpo sobe 1 sempre que abates um inimigo (até 8 vezes).	Atak wręcz rośnie o 1 za każde pokonanie wroga (do 8 razy).
relic_desc_710020	시야가 25% 넓어지고, 명중률이 3 증가합니다.	Vision Range increases by 25% and Accuracy increases by 3.	El campo de visión se amplía un 25% y la precisión aumenta en 3.	Le champ de vision s'élargit de 25% et la précision augmente de 3.	Das Sichtfeld erweitert sich um 25% und die Genauigkeit steigt um 3.	視野が 25% 広くなり、命中率が 3 増加します。	Обзор расширяется на 25%, а точность растёт на 3.	O campo de visão alarga 25% e a precisão aumenta em 3.	Pole widzenia poszerza się o 25%, a celność rośnie o 3.
relic_desc_720020	마법이 6, 저항력이 15 증가합니다.	Magic increases by 6 and Resistance increases by 15.	Aumenta la magia en 6 y la resistencia en 15.	Augmente la magie de 6 et la résistance de 15.	Erhöht die Magie um 6 und den Widerstand um 15.	魔法が 6、抵抗力が 15 増加します。	Повышает магию на 6 и сопротивление на 15.	Aumenta a magia em 6 e a resistência em 15.	Zwiększa magię o 6 i odporność o 15.
